name,zip,title,specialties,price
Olivia Gordon,97222.0,"Marriage&FamilyTherapist,LMFT",  ChildorAdolescent   Anxiety   Depression  ,$120-$250
Sara Booth,97222.0,"ClinicalSocialWork/Therapist,LCSW,AAT",  TraumaandPTSD   Depression   Anxiety  ,$100-$150
The Healing Haven,97222.0,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   Anxiety   Depression  ,$90-$180
Lanette Ambers,97232.0,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   MoodDisorders   Divorce  ,$100-$120
Lisa M Cutler-Stamm,6413.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   TraumaandPTSD   FamilyConflict  ,$90-$190
Betty Friedman,97232.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  EmotionalDisturbance   Addiction   RelationshipIssues  ,$135
Debbie Johnsen,97223.0,"Marriage&FamilyTherapist,MA,LMFT",  Anxiety   RelationshipIssues   TraumaandPTSD  ,$90-$125
Erica Weber,97232.0,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   Anxiety   FamilyConflict  ,$110
Jessica Ellen Wilson,97269.0,"Psychologist,PsyD",  Transgender   SelfEsteem   MoodDisorders  ,$150-$220
Jason Blei,97267.0,"Marriage&FamilyTherapist,LMFT,CMHS",  MaritalandPremarital   MoodDisorders   FamilyConflict  ,$80-$120
"Gwen Welch, LCSW, CCH",97045.0,"ClinicalSocialWork/Therapist,LCSW,ACH",  RelationshipIssues   EatingDisorders   Anxiety  ,$90-$180
Karen R Harris Counseling,97045.0,"LPCIntern,MCoun",  TraumaandPTSD   TraumaticBrainInjury   Anxiety  ,$80-$150
Lea Maria Kujala,97045.0,"ClinicalSocialWork/Therapist,LCSW,MAC,CADCIII",  TraumaandPTSD   Women'sIssues   Addiction  ,SlidingScale:Yes
Natalie Houser,97222.0,"LicensedProfessionalCounselor,MA,LMHC,LPC",  Depression   Anxiety   Women'sIssues  ,$120+
Annalisa Shallahamer,97222.0,"LPCIntern,MA,NCC",  Anxiety   TraumaandPTSD   RelationshipIssues  ,$100
Carrie Booth,97222.0,"Pre-LicensedProfessional,LCSW",  TraumaandPTSD   Depression   Anxiety  ,$150-$200
Mary Bogle,97222.0,"Psychologist,PsyD,MPH,BSRN",  Anxiety   Depression   TraumaandPTSD  ,$150-$260
Jennifer Krumm,97045.0,"LicensedProfessionalCounselor,MA,LPC",  Grief   SubstanceUse   SelfEsteem  ,$100-$130
Michael Wilson,97223.0,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   Depression   Anxiety  ,$120-$150
Darlene Staffelbach Psy D,97223.0,"Psychologist,PsyD",  EatingDisorders   Obesity   Grief  ,$100-$170
Trudi Hanks Professional Counseling Services,97223.0,"LPCIntern,MA",  Anxiety   Codependency   TraumaandPTSD  ,$125-$150
Christine Esparza Estrada,97223.0,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Autism   ImpulseControlDisorders  ,$80+
Melissa Polensky,97223.0,Pre-LicensedProfessional,  BehavioralIssues   TraumaandPTSD   Adoption  ,$15-$40
Diana Kilinski,97223.0,"LicensedProfessionalCounselor,LPC,CEAP,ACC,BCC",  MaritalandPremarital   Anxiety   LifeCoaching  ,$80-$150
Haley Brotzman,97223.0,"Pre-LicensedProfessional,LPC-I",  Women'sIssues   LifeTransitions   SelfEsteem  ,$30-$40
Alexandra Henderson,97223.0,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   Anxiety   Depression  ,$100-$175
Demi Keitel,97223.0,"LicensedProfessionalCounselor,MA,LPC,CADC",  TraumaandPTSD  ,AcceptedInsurancePlans
Lindsay Day,97223.0,"LPCIntern,MS,LPCI",  Depression   Anxiety   CopingSkills  ,$50-$95
Clear Minded Care,97223.0,,  MedicationManagement  ,$200-$250
Christopher Lee Creaturo,97223.0,"LPCIntern,MA",  Depression   Anxiety   TraumaandPTSD  ,$90+
New Springs Counseling,97223.0,Pre-LicensedProfessional,  TraumaandPTSD   ChildorAdolescent   MoodDisorders  ,$40-$60
J P Rafael,97223.0,"LicensedProfessionalCounselor,MA,LPC,MCFC",  Depression   RelationshipIssues   TraumaandPTSD  ,$140-$180
Felicia Wallberg,97223.0,"LicensedProfessionalCounselor,MA,LPC,NCC",  RelationshipIssues   EmotionalDisturbance   TraumaandPTSD  ,$110-$150
Stephanie Lora - New Springs Counseling Service,97223.0,Pre-LicensedProfessional,  Anxiety   LifeTransitions   FamilyConflict  ,$40-$60
Barbara Dawne Feil,97223.0,"LicensedProfessionalCounselor,DMin,MA,LPC",  RelationshipIssues   Spirituality   MaritalandPremarital  ,$125
Megan Florio,97223.0,"LPCIntern,MA",  Anxiety   CopingSkills   SelfEsteem  ,$30-$90
Vanessa Migliorini Now Accepting New Clients,97223.0,"LPCIntern,MA",  Depression   Anxiety   RelationshipIssues  ,$30-$90
Kaitlin Patricia Jean Barber Hoffman,97223.0,"LPCIntern,MA",,$45-$200
Leslie Carter,97223.0,"Psychologist,PhD",  LearningDisabilities   Autism   ADHD  ,$150-$240
Samantha Hynes,97223.0,"Marriage&FamilyTherapist,LMFT,MEd,EdS",  EatingDisorders   Obsessive-Compulsive(OCD)   Anxiety  ,$120
Elizabeth Suarez Snow,97223.0,"ClinicalSocialWork/Therapist,LCSW",  ADHD   Anxiety   BehavioralIssues  ,$120-$150
Bekah Stines,97223.0,"LicensedProfessionalCounselor,MSPC,LPC",  TraumaandPTSD   SexualAbuse   Spirituality  ,$125-$180
Vera Dujovne Anderson,97223.0,"Psychologist,PhD",  Anxiety   Depression   RelationshipIssues  ,AcceptedInsurancePlans
Laurie Kerridge,97223.0,"LicensedProfessionalCounselor,MA,NCC,CCTP,LPC,EMDR",  TraumaandPTSD   Anxiety   Depression  ,$140-$165
Kelly C Lafferty,97223.0,"LPCIntern,MA,CMHC",  TraumaandPTSD   RelationshipIssues   Anxiety  ,$70-$120
Joshua Ziegler,97223.0,"Marriage&FamilyTherapist,MA,LMFT",  Parenting   RelationshipIssues   FamilyConflict  ,$150-$180
Jenny Eaton-McNabb,97223.0,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Addiction   AngerManagement  ,$50-$200
Henri M. Shields-Lucero,97223.0,"ClinicalSocialWork/Therapist,LCSW,CADCIII",  Addiction   Anxiety   Depression  ,$125-$175
Lisette Heidtke,97223.0,"LPCIntern,MA,QMHP",  Anxiety   Depression   SelfEsteem  ,SlidingScale:Yes
Richard Shaw,97223.0,"Marriage&FamilyTherapist,DMFT,LMHC,LMFT",  Depression   Anxiety   MaritalandPremarital  ,$195-$225
Jessica Conwell,97224.0,"Psychologist,PsyD",  EatingDisorders   Addiction   VideoGameAddiction  ,$150-$200
Sherry R Beckmann,97140.0,"Psychologist,EdD,MA,LPC,LMHC,NCC",  TraumaandPTSD   Anxiety   DomesticAbuse  ,$180-$220
Gina M Mueller,97225.0,"Counselor,MA,LPC",  RelationshipIssues   MoodDisorders   MaritalandPremarital  ,$90-$100
Amy M Kopsa,97132.0,"Marriage&FamilyTherapist,LMFT",  RelationshipIssues   Depression   Women'sIssues  ,$70-$80
Ben Copeland,97062.0,"LPCIntern,MA",  Spirituality   Addiction   RelationshipIssues  ,$80-$120
Gale Cader,97124.0,"LicensedProfessionalCounselor,MA,LPC,MAC,NBCC",  Addiction   MaritalandPremarital   TraumaandPTSD  ,$120-$250
Tara Lee Gregory,97302.0,"MSN-HA,FNP-BC",  Depression   Anxiety   EatingDisorders  ,AcceptedInsurancePlans
Greg Douglas,97132.0,"LicensedProfessionalCounselor,LPC",  MaritalandPremarital   Divorce   Men'sIssues  ,$185-$250
Jordyn Griffin,97132.0,"LPCIntern,LPC-I,MA,#R6890",  EatingDisorders   Anxiety   SelfEsteem  ,$100-$120
Specialized Infusions,97232.0,"DNP,APRN,CRNA",  MoodDisorders   Depression   TraumaandPTSD  ,PayBy:
Jerrica Ching,98662.0,"Counselor,MA,LMHC,LPC,LMFT,CMHS",  Depression   Anxiety   BehavioralIssues  ,$85-$125
Unique Page,97223.0,"LicensedProfessionalCounselor,MA,MHP,LPC,NCC",  FamilyConflict   ChildorAdolescent   RacialIdentity  ,$100-$150
Lori Queen,97223.0,"Psychologist,PhD", ,$190-$250
Nadège R. Petrie at New Springs Counseling Service,97223.0,"LPCIntern,MA",  TraumaandPTSD   Anxiety   Depression  ,$75-$150
Mira Shah,97223.0,"LicensedProfessionalCounselor,LPC,LAT,ATR",  LifeTransitions   Women'sIssues   TraumaandPTSD  ,$120-$160
Jill Hanna (She Her),97223.0,"Marriage&FamilyTherapist,LMFT",  Anxiety   Depression  ,PayBy:
Nicole Falk,97223.0,"Marriage&FamilyTherapist,MS,LMFT",  TraumaandPTSD   Codependency   LifeTransitions  ,$150-$175
Esther Sexton,97223.0,"Psychologist,PsyD,CADCI",  Addiction   RelationshipIssues   DualDiagnosis  ,$120-$225
Maribel Currently Not Accepting New Clients 062921 Guevara-Myers,97223.0,"LPCIntern,MA,CGACII",  Addiction   DualDiagnosis   TraumaandPTSD  ,$90-$120
Kelly Deanne Hirstein,97225.0,"LicensedProfessionalCounselor,MA,LPC,CHHC",  EatingDisorders   Depression   Stress  ,$100-$150
Sarah M Johnson,97140.0,"Marriage&FamilyTherapist,MA,LMFT,CCTP",  TraumaandPTSD   Codependency   RelationshipIssues  ,$100-$140
Stephanie Canales,97230.0,"Marriage&FamilyTherapistIntern,MA,LMFTint,CADC-R",  ChildorAdolescent   FamilyConflict   MaritalandPremarital  ,$30-$100
Behjat Sedighi,97239.0,"LPCIntern,MA,QMHP",  ChildorAdolescent   TraumaandPTSD   ADHD  ,$100-$140
Rebecca M. Flatt,97132.0,"Pre-LicensedProfessional,MSW,CSWA",  Adoption   Anxiety   Depression  ,$70-$75
Kathryn Wright,97225.0,"LicensedProfessionalCounselor,LPC",,PayBy:
Elaine Lamb,97225.0,"LicensedProfessionalCounselor,MS,LPC",  EatingDisorders   Anxiety   Grief  ,$125-$150
Sam Phillips,97225.0,"Counselor,MS,NCC,CRC",  Depression   TraumaandPTSD   Grief  ,Upto$80
Janelle Stuvland,97225.0,"Marriage&FamilyTherapistIntern,MA",  RelationshipIssues   ChildorAdolescent   Anxiety  ,$90-$150
Beth Rossi Counseling,97225.0,"ClinicalSocialWork/Therapist,LCSW,CADC-II",  Anxiety   LifeTransitions   CopingSkills  ,$150-$230
Jennifer Jim,97225.0,"LicensedProfessionalCounselor,MSEd,LPC",  Anxiety   LifeTransitions   SleeporInsomnia  ,$125-$165
Katherine M Leonard,97225.0,"Psychologist,PhD",  LifeTransitions   ChronicIllness   Grief  ,$160-$180
Life Skills Management Services LLC,97225.0,"ClinicalSocialWork/Therapist,MBA,MSW,LCSW",  CopingSkills   Anxiety   Depression  ,$85-$275
Holly Richmond,97225.0,"Marriage&FamilyTherapist,PhD,LMFT",  SexTherapy   SexualAbuse   RelationshipIssues  ,$195-$305
Tracy L Lewis,97225.0,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   MoodDisorders   MaritalandPremarital  ,$120
Ben Cobb,97225.0,"LicensedProfessionalCounselor,LPC,MA",  Addiction   Spirituality   TraumaandPTSD  ,$110-$140
Brent Cichoski,97124.0,"LicensedProfessionalCounselor,MA,LPC,CSAT",  MaritalandPremarital   Infidelity   Addiction  ,$125-$150
Oregon Autism Evaluations LLC,97281.0,"Psychologist,PsyD",  Autism   Anxiety   LifeTransitions  ,$190-$375
Shari Davison,97132.0,"Marriage&FamilyTherapist,MA,LMFT",  TraumaandPTSD   MaritalandPremarital   FamilyConflict  ,$120-$160
George Poliszuk,97229.0,"Marriage&FamilyTherapist,LMFT,MA",  MaritalandPremarital   TraumaandPTSD   Anxiety  ,$145+
Rachel Storm,98662.0,"Counselor,MA,LMHCA",  Anxiety   Depression   Spirituality  ,$140-$280
James D Boyer,97229.0,"Marriage&FamilyTherapist,LMFT",  RelationshipIssues   Parenting   ChildorAdolescent  ,
Julie Kirchner,97132.0,Marriage&FamilyTherapistIntern,  Anxiety   RelationshipIssues   ChildorAdolescent  ,$100-$120
Chris Perry,97225.0,"LPCIntern,MS,CRC,LPC-I",  CareerCounseling   Autism   Stress  ,$50-$80
Nahomie Guillaume,97225.0,"Marriage&FamilyTherapist,MBA,LMFT","  Pregnancy,Prenatal,Postpartum   Infidelity   MaritalandPremarital  ",$150-$180
Shelley Sauer,97225.0,"LicensedProfessionalCounselor,MS,LPC",  TraumaandPTSD   Anxiety   Depression  ,$100-$130
Gianna Russo-Mitma,97229.0,"Marriage&FamilyTherapist,MS,LMFT",  LifeTransitions   RelationshipIssues   FamilyConflict  ,$130-$140
Rebekah Skoor,94610.0,"Marriage&FamilyTherapist,MA,MS,MFT",  RelationshipIssues   Lesbian   Transgender  ,$165-$200
Anjali Dhar,97401.0,"Psychologist,PsyD",  RelationshipIssues   RacialIdentity   TraumaandPTSD  ,$185-$260
Jessica Simonetti,97227.0,"Psychologist,PhD",  MoodDisorders   Anxiety   CopingSkills  ,$145-$200
Brian Pilecki,97227.0,"Psychologist,PhD",  Anxiety   Obsessive-Compulsive(OCD)   TraumaandPTSD  ,$165-$250
Katherine E Hatch,97227.0,"ClinicalSocialWork/Therapist,MSW,LICSW,LCSW",  Grief   TraumaandPTSD   LifeTransitions  ,$150-$170
Kip Williams,97227.0,"Marriage&FamilyTherapist,MFT",  Anxiety   Depression   RelationshipIssues  ,SlidingScale:Yes
Katie A Diershaw,97227.0,"Psychologist,PsyD",  Anxiety   Transgender   EatingDisorders  ,$70-$150
Mai Roost,97227.0,"Psychologist,PhD",  Anxiety   Depression   RelationshipIssues  ,$200
Kyong Yi,97227.0,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   RelationshipIssues   CopingSkills  ,$145-$180
Dr. Peter H. Addy,97227.0,"LicensedMentalHealthCounselor,PhD,LMHC,LPC",  Spirituality   TraumaandPTSD   ChronicPain  ,$180
Jackie Curry,97227.0,"ClinicalSocialWork/Therapist,LCSW",  LifeTransitions   TraumaandPTSD   Stress  ,$125+
Kati Lear,97227.0,"Psychologist,PhD",,$145-$200
Jane Heiy,97227.0,"Psychologist,PhD",  TraumaandPTSD   Women'sIssues   Depression  ,AcceptedInsurancePlans
Julianna Sapienza,97227.0,"Psychologist,PhD",  Anxiety   Obsessive-Compulsive(OCD)   ChildorAdolescent  ,$185-$225
Angie Arledge,97227.0,"Pre-LicensedProfessional,CSWA",  CopingSkills   Depression   FamilyConflict  ,$100-$175
Natalie M. Mills,97227.0,"Marriage&FamilyTherapist,LMFT",  TraumaandPTSD   RelationshipIssues   Codependency  ,PayBy:
Amy W Wagner,98661.0,"Psychologist,PhD",  Anxiety   Depression   TraumaandPTSD  ,$150-$180
Seth Altshuler,97232.0,"ClinicalSocialWorkAssociate,MSW",  Anxiety   Depression   Stress  ,$100-$135
John Sickler,97227.0,"ClinicalSocialWork/Therapist,LCSW",  Depression   Anxiety   RelationshipIssues  ,$80-$150
Jane Plagge,97227.0,"Psychologist,PsyD",  ChronicPain   TraumaandPTSD   Stress  ,$180-$260
Justice T Arledge,97227.0,"LPCIntern,MS,R5417",  Anxiety   TraumaandPTSD   Men'sIssues  ,$60-$100
Allison Chambers,98661.0,"Psychologist,PsyD,MHA",  TraumaandPTSD   Depression   RelationshipIssues  ,$100-$150
Jessica Moran,97229.0,"Marriage&FamilyTherapist,LMFT",  MaritalandPremarital   Divorce   Parenting  ,$125-$175
Wan-Chen Weng,97229.0,"Psychologist,PhD",  Anxiety   RelationshipIssues   RacialIdentity  ,$180+
Wendy Reimann,97229.0,"Marriage&FamilyTherapist,LMFT,LPC",  MaritalandPremarital   FamilyConflict   ChildorAdolescent  ,$90-$120
Henry Mead Kaiser,97229.0,"PsyD,MBA",,$150
Lindsay Moore,97229.0,"Psychologist,PhD",  RelationshipIssues   FamilyConflict   Depression  ,
James Gibb Counseling,97229.0,"LicensedProfessionalCounselor,MA,LPC,NCC,BC-TMH,AMTP",  AngerManagement   Anxiety   Depression  ,$60-$150
"Fran Miller, Ph.D.",97229.0,"Psychologist,PhD",  Anxiety   Depression   EmotionalDisturbance  ,$90-$210
Grace J Hamilton,97229.0,"LicensedProfessionalCounselor,MS,LPC",  ChildorAdolescent   BehavioralIssues   TraumaandPTSD  ,$100-$200
"Positive Inner Self, LLC",97229.0,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Parenting   Anxiety  ,$100-$200
Nadia Delshad,97229.0,"Psychologist,PsyD,MSc,DipHypn",  RelationshipIssues   MaritalandPremarital   Infidelity  ,$150-$250
Terri Lechnyr,97229.0,"ClinicalSocialWork/Therapist,PhD,LCSW,PLLC",  Anxiety   Depression   SelfEsteem  ,PayBy:
Sabrina J Walters,97124.0,"Marriage&FamilyTherapist,MA,LPC,LMFT",  RelationshipIssues   Infidelity   MaritalandPremarital  ,$150-$250
DrShannon Lilja/Sandalwood Counseling,98661.0,"Counselor,DBH,LPC,LMHC,CADC,CDP",  RelationshipIssues   MoodDisorders   SubstanceUse  ,$120-$175
Randi Weber Thoma,97239.0,"LicensedProfessionalCounselor,LPC,CCMHC",  ChildorAdolescent   Divorce   Depression  ,$100-$170
Angela Izmirian Ph.D.,98662.0,"Psychologist,PhD,MMFT",  RelationshipIssues   Transgender   TraumaandPTSD  ,$165-$220
Melissa Shockman,97124.0,MA,  TraumaandPTSD   DomesticViolence   SuicidalIdeation  ,$125
Story-Medicine,60605.0,"PastoralCounselor/Therapist,DMin",  LifeTransitions   Women'sIssues   Anxiety  ,$75-$150
Gina Volonte,85331.0,"ClinicalSocialWork/Therapist,LCSW",  CopingSkills   ChildorAdolescent   LifeTransitions  ,$175+
Pacific Interprofessional Clinic,97123.0,"Psychologist,PsyD,LP",  DualDiagnosis   TraumaandPTSD   MoodDisorders  ,PayBy:
Mary Bruce-Owenby,37919.0,"Marriage&FamilyTherapist,LMFT",  RelationshipIssues   MaritalandPremarital   Stress  ,$150-$175
Sajani Patel,97229.0,"LicensedProfessionalCounselor,MS,LPC",  Depression   Anxiety   TraumaandPTSD  ,$150-$250
Claudia Byrne,97229.0,"Psychologist,PhD",  TraumaandPTSD   SleeporInsomnia   ChronicPain  ,$145-$180
"Glasshouse Effect Psychotherapy Center, PLLC",78745.0,"ClinicalSocialWork/Therapist,LCSW-S",  Women'sIssues   RacialIdentity   Depression  ,$150-$180
Elaine J. Davis,97124.0,"Marriage&FamilyTherapist,LPC,LMFT",  MaritalandPremarital   RelationshipIssues   Parenting  ,$150
Lily Davis,97051.0,"ClinicalSocialWork/Therapist,LCSW,LICSW",  EatingDisorders   TraumaandPTSD   DissociativeDisorders  ,$100-$225
Katie Ugolini,97006.0,"Psychologist,PhD",  Anxiety   Depression  ,PayBy:
Paige Vance,97239.0,Marriage&FamilyTherapistIntern,  RelationshipIssues   Anxiety   Depression  ,$120-$150
Andrea Rose Aragon,97230.0,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   Spirituality   Depression  ,$75-$150
Nicole Lapotin,97230.0,"ClinicalSocialWork/Therapist,LCSW",  EatingDisorders   MoodDisorders   LifeTransitions  ,$120-$130
Titia Quinton,97232.0,MA,  RelationshipIssues   LifeTransitions   CopingSkills  ,$40-$80
Alisha K. Hurlbert,98607.0,"Counselor,LMHC,LPC",  MoodDisorders   BehavioralIssues   CopingSkills  ,$140
Harry C Dudley,98662.0,"Psychologist,PsyD", ,PayBy:
Sam Freshner,97030.0,"LPCIntern,MEd,MAC,LPCI,QMHP-R",  TraumaandPTSD   CareerCounseling   LifeTransitions  ,$75
"Amy Detweiler Salazar, Psy.D.",97060.0,"Psychologist,PsyD",  ChronicPain   Depression   Anxiety  ,$100-$180
"Patricia Schindeldecker, LPC",97060.0,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   RelationshipIssues  ,$75-$1125
Zoë Presley,97231.0,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   RelationshipIssues  ,$130
Barbara Eggenberger,97231.0,"Marriage&FamilyTherapist,MFT",  TraumaandPTSD   RelationshipIssues   Anxiety  ,$175
Mark H Kohen,97232.0,"Psychologist,PsyD",  Anxiety   Depression   ADHD  ,$150+
Verda Dew,97232.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   Depression   RelationshipIssues  ,$60-$100
Katie McKenna,97232.0,"ClinicalSocialWork/Therapist,LCSW",  Depression   Anxiety   RelationshipIssues  ,$160
Teletherapy Telehealth Counseling Eric Lane Eubank,97232.0,"ClinicalSocialWork/Therapist,LCSW,MSW,CYT",  FamilyConflict   LifeCoaching   RelationshipIssues  ,$35-$50
Jill Kelly,97232.0,"LicensedProfessionalCounselor,LPC",  RelationshipIssues   PersonalityDisorders   Stress  ,Upto$100
Ocean Woods Bloch,97232.0,"Marriage&FamilyTherapistIntern,MA,SEP,LMFTI", ,Upto$150
Richard Seigler,97232.0,"Marriage&FamilyTherapist,MS,LMFT",  BehavioralIssues   Anxiety   Depression  ,$125-$175
Benjamin Skolnik,97232.0,"Psychologist,PsyD",  Anxiety   Depression   RelationshipIssues  ,$135
"Claire Colaco, LMFT",97232.0,"Marriage&FamilyTherapist,MA,MFT","  RelationshipIssues   Pregnancy,Prenatal,Postpartum   Parenting  ",$100-$120
Laura Park,97232.0,"Marriage&FamilyTherapist,MA,LMFT",  Depression   Anxiety   Spirituality  ,$100-$170
Lindsay Bern,97232.0,Marriage&FamilyTherapistIntern,  EatingDisorders   RacialIdentity   SelfEsteem  ,$100-$125
Christina O Rose,97232.0,"LicensedProfessionalCounselor,LPC,SEP",  TraumaandPTSD   SexualAbuse   Grief  ,$120-$200
Laura Orgel,97232.0,"Psychologist,PhD",  RelationshipIssues   ChildorAdolescent   FamilyConflict  ,$80-$140
David Do,97232.0,DO,  Anxiety   Depression   PersonalityDisorders  ,PayBy:
John T Casey,97232.0,"ClinicalSocialWork/Therapist,PhD,LCSW,LASW",  Depression   Anxiety   PersonalityDisorders  ,$125-$150
Brenda Wierschin,97232.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Depression   CopingSkills  ,
Gillian Claire Callahan,97232.0,"LicensedProfessionalCounselor,LPC,MA",  TraumaandPTSD   RelationshipIssues   CopingSkills  ,$75-$130
Christopher M Bartel,97232.0,"Psychologist,PsyD",  Anxiety   Depression   RelationshipIssues  ,$120-$160
Kelsey Dugan,97232.0,"ArtTherapist,MPS,ATR-BC,LCAT",  ChildorAdolescent   TraumaandPTSD   BehavioralIssues  ,AcceptedInsurancePlans
Chuck Moshontz Psychotherapy,97232.0,"Marriage&FamilyTherapist,LMFT", ,$120
Jeffrey Noethe,97232.0,"Psychologist,PhD",  Anxiety   Depression   RelationshipIssues  ,$150-$200
Sexuality and Gender Specialist,97232.0,"LicensedProfessionalCounselor,MS,LPC,LMHC",  SexTherapy   Transgender   SexualAddiction  ,$50-$150
Nick Vaske,97232.0,"ClinicalSocialWork/Therapist,LCSW",  MoodDisorders   BipolarDisorder   Gay  ,$90-$160
Greta Reitinger,97232.0,"Pre-LicensedProfessional,MA,LPCI",  TraumaandPTSD   Anxiety   Women'sIssues  ,Upto$70
Jerry Woodards,97232.0,"ClinicalSocialWork/Therapist,LCSW,MSW",  Depression   Anxiety   RelationshipIssues  ,$75-$150
Katie Koehler,97232.0,"ClinicalSocialWork/Therapist,LCSW",  MoodDisorders   TraumaandPTSD   Anxiety  ,$120
Faith Swords,97232.0,"ClinicalSocialWork/Therapist,LCSW",  LifeTransitions   Parenting   RelationshipIssues  ,
Katherine Jones,97232.0,"LicensedProfessionalCounselor,LPC",  Depression   Anxiety   Parenting  ,$100-$175
Miranda Acharya,97232.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  Depression   Grief   Anxiety  ,Upto$150
Nina Zurawski,97232.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  RelationshipIssues   Anxiety   LifeTransitions  ,$130-$160
Latisha Brown,97232.0,"LPCIntern,MA",  RacialIdentity   Anxiety   TraumaandPTSD  ,$90
Dr. Chandra Mundon,97232.0,"Psychologist,PsyD",  Depression   Transgender   SubstanceUse  ,AcceptedInsurancePlans
Aaron Uchikura,97232.0,"Marriage&FamilyTherapist,MA,LMFT",  LifeTransitions   RelationshipIssues   TraumaandPTSD  ,$205+
Mended with Gold Counseling,97232.0,"ClinicalSocialWork/Therapist,LCSW,CADCI",  ChronicPain   Addiction   Anxiety  ,$125-$175
